Bank Account,Date,Narrative,Debit Amount,Credit Amount,Balance,Categories,Serial
099999123453,21/11/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20251121-EMP-GRACE-HIG,1204.00,,221434.00,PAYROLL_TAX,PAYG-PAY-20251121-EMP-GRACE-HIG
099999123453,21/11/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20251121-EMP-BEN-BUILDER,206.00,,222638.00,PAYROLL_TAX,PAYG-PAY-20251121-EMP-BEN-BUILDER
099999123453,21/11/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20251121-EMP-AMARA-ENGINEER,404.00,,222844.00,PAYROLL_TAX,PAYG-PAY-20251121-EMP-AMARA-ENGINEER
099999123453,18/11/2025,DEPOSIT OSKO PAYMENT Project Client C INV-005,,84975.00,223248.00,DEP,BTR-000005
099999123453,16/11/2025,WITHDRAWAL-OSKO PAYMENT Harbour Property Trust RENT-202511,10120.00,,138273.00,PAYMENT,BTP-000017
099999123453,14/11/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20251114-EMP-NINA-SALES,128.63,,148393.00,SUPER,SUPER-PAY-20251114-EMP-NINA-SALES
099999123453,14/11/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20251114-EMP-GRACE-HIG,438.46,,148521.63,SUPER,SUPER-PAY-20251114-EMP-GRACE-HIG
099999123453,14/11/2025,SUPER CLEARING HOUSE Ben Builder PAY-20251114-EMP-BEN-BUILDER,140.65,,148960.09,SUPER,SUPER-PAY-20251114-EMP-BEN-BUILDER
099999123453,14/11/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20251114-EMP-AMARA-ENGINEER,207.69,,149100.74,SUPER,SUPER-PAY-20251114-EMP-AMARA-ENGINEER
099999123453,14/11/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20251114-EMP-NINA-SALES,896.90,,149308.43,PAYROLL,PAYNET-PAY-20251114-EMP-NINA-SALES
099999123453,14/11/2025,PAYROLL NET WAGE Grace High Income QA PAY-20251114-EMP-GRACE-HIG,2449.85,,150205.33,PAYROLL,PAYNET-PAY-20251114-EMP-GRACE-HIG
099999123453,14/11/2025,PAYROLL NET WAGE Ben Builder PAY-20251114-EMP-BEN-BUILDER,980.10,,152655.18,PAYROLL,PAYNET-PAY-20251114-EMP-BEN-BUILDER
099999123453,14/11/2025,PAYROLL NET WAGE Amara Engineer PAY-20251114-EMP-AMARA-ENGINEER,1326.77,,153635.28,PAYROLL,PAYNET-PAY-20251114-EMP-AMARA-ENGINEER
099999123453,14/11/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20251114-EMP-NINA-SALES,175.00,,154962.05,PAYROLL_TAX,PAYG-PAY-20251114-EMP-NINA-SALES
099999123453,14/11/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20251114-EMP-GRACE-HIG,1204.00,,155137.05,PAYROLL_TAX,PAYG-PAY-20251114-EMP-GRACE-HIG
099999123453,14/11/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20251114-EMP-BEN-BUILDER,211.00,,156341.05,PAYROLL_TAX,PAYG-PAY-20251114-EMP-BEN-BUILDER
099999123453,14/11/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20251114-EMP-AMARA-ENGINEER,404.00,,156552.05,PAYROLL_TAX,PAYG-PAY-20251114-EMP-AMARA-ENGINEER
099999123453,07/11/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20251107-EMP-NINA-SALES,272.63,,156956.05,SUPER,SUPER-PAY-20251107-EMP-NINA-SALES
099999123453,07/11/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20251107-EMP-GRACE-HIG,438.46,,157228.68,SUPER,SUPER-PAY-20251107-EMP-GRACE-HIG
099999123453,07/11/2025,SUPER CLEARING HOUSE Ben Builder PAY-20251107-EMP-BEN-BUILDER,140.65,,157667.14,SUPER,SUPER-PAY-20251107-EMP-BEN-BUILDER
099999123453,07/11/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20251107-EMP-AMARA-ENGINEER,207.69,,157807.79,SUPER,SUPER-PAY-20251107-EMP-AMARA-ENGINEER
099999123453,07/11/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20251107-EMP-NINA-SALES,1666.90,,158015.48,PAYROLL,PAYNET-PAY-20251107-EMP-NINA-SALES
099999123453,07/11/2025,PAYROLL NET WAGE Grace High Income QA PAY-20251107-EMP-GRACE-HIG,2449.85,,159682.38,PAYROLL,PAYNET-PAY-20251107-EMP-GRACE-HIG
099999123453,07/11/2025,PAYROLL NET WAGE Ben Builder PAY-20251107-EMP-BEN-BUILDER,966.10,,162132.23,PAYROLL,PAYNET-PAY-20251107-EMP-BEN-BUILDER
099999123453,07/11/2025,PAYROLL NET WAGE Amara Engineer PAY-20251107-EMP-AMARA-ENGINEER,1326.77,,163098.33,PAYROLL,PAYNET-PAY-20251107-EMP-AMARA-ENGINEER
099999123453,07/11/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20251107-EMP-NINA-SALES,605.00,,164425.10,PAYROLL_TAX,PAYG-PAY-20251107-EMP-NINA-SALES
099999123453,07/11/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20251107-EMP-GRACE-HIG,1204.00,,165030.10,PAYROLL_TAX,PAYG-PAY-20251107-EMP-GRACE-HIG
099999123453,07/11/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20251107-EMP-BEN-BUILDER,206.00,,166234.10,PAYROLL_TAX,PAYG-PAY-20251107-EMP-BEN-BUILDER
099999123453,07/11/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20251107-EMP-AMARA-ENGINEER,404.00,,166440.10,PAYROLL_TAX,PAYG-PAY-20251107-EMP-AMARA-ENGINEER
099999123453,03/11/2025,WITHDRAWAL-OSKO PAYMENT Bank BANKFEE-202510,35.00,,166844.10,PAYMENT,BTP-000016
099999123453,31/10/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20251031-EMP-NINA-SALES,128.63,,166879.10,SUPER,SUPER-PAY-20251031-EMP-NINA-SALES
099999123453,31/10/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20251031-EMP-GRACE-HIG,438.46,,167007.73,SUPER,SUPER-PAY-20251031-EMP-GRACE-HIG
099999123453,31/10/2025,SUPER CLEARING HOUSE Ben Builder PAY-20251031-EMP-BEN-BUILDER,140.65,,167446.19,SUPER,SUPER-PAY-20251031-EMP-BEN-BUILDER
099999123453,31/10/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20251031-EMP-AMARA-ENGINEER,207.69,,167586.84,SUPER,SUPER-PAY-20251031-EMP-AMARA-ENGINEER
099999123453,31/10/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20251031-EMP-NINA-SALES,896.90,,167794.53,PAYROLL,PAYNET-PAY-20251031-EMP-NINA-SALES
099999123453,31/10/2025,PAYROLL NET WAGE Grace High Income QA PAY-20251031-EMP-GRACE-HIG,2449.85,,168691.43,PAYROLL,PAYNET-PAY-20251031-EMP-GRACE-HIG
099999123453,31/10/2025,PAYROLL NET WAGE Ben Builder PAY-20251031-EMP-BEN-BUILDER,966.10,,171141.28,PAYROLL,PAYNET-PAY-20251031-EMP-BEN-BUILDER
099999123453,31/10/2025,PAYROLL NET WAGE Amara Engineer PAY-20251031-EMP-AMARA-ENGINEER,1326.77,,172107.38,PAYROLL,PAYNET-PAY-20251031-EMP-AMARA-ENGINEER
099999123453,31/10/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20251031-EMP-NINA-SALES,175.00,,173434.15,PAYROLL_TAX,PAYG-PAY-20251031-EMP-NINA-SALES
099999123453,31/10/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20251031-EMP-GRACE-HIG,1204.00,,173609.15,PAYROLL_TAX,PAYG-PAY-20251031-EMP-GRACE-HIG
099999123453,31/10/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20251031-EMP-BEN-BUILDER,206.00,,174813.15,PAYROLL_TAX,PAYG-PAY-20251031-EMP-BEN-BUILDER
099999123453,31/10/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20251031-EMP-AMARA-ENGINEER,404.00,,175019.15,PAYROLL_TAX,PAYG-PAY-20251031-EMP-AMARA-ENGINEER
099999123453,25/10/2025,WITHDRAWAL-OSKO PAYMENT Liam Surveying Contractors Pty Ltd CONTRACT-202510,3520.00,,175423.15,PAYMENT,BTP-000015
099999123453,24/10/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20251024-EMP-NINA-SALES,128.63,,178943.15,SUPER,SUPER-PAY-20251024-EMP-NINA-SALES
099999123453,24/10/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20251024-EMP-GRACE-HIG,438.46,,179071.78,SUPER,SUPER-PAY-20251024-EMP-GRACE-HIG
099999123453,24/10/2025,SUPER CLEARING HOUSE Ben Builder PAY-20251024-EMP-BEN-BUILDER,140.65,,179510.24,SUPER,SUPER-PAY-20251024-EMP-BEN-BUILDER
099999123453,24/10/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20251024-EMP-AMARA-ENGINEER,207.69,,179650.89,SUPER,SUPER-PAY-20251024-EMP-AMARA-ENGINEER
099999123453,24/10/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20251024-EMP-NINA-SALES,896.90,,179858.58,PAYROLL,PAYNET-PAY-20251024-EMP-NINA-SALES
099999123453,24/10/2025,PAYROLL NET WAGE Grace High Income QA PAY-20251024-EMP-GRACE-HIG,2449.85,,180755.48,PAYROLL,PAYNET-PAY-20251024-EMP-GRACE-HIG
099999123453,24/10/2025,PAYROLL NET WAGE Ben Builder PAY-20251024-EMP-BEN-BUILDER,966.10,,183205.33,PAYROLL,PAYNET-PAY-20251024-EMP-BEN-BUILDER
099999123453,24/10/2025,PAYROLL NET WAGE Amara Engineer PAY-20251024-EMP-AMARA-ENGINEER,1326.77,,184171.43,PAYROLL,PAYNET-PAY-20251024-EMP-AMARA-ENGINEER
099999123453,24/10/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20251024-EMP-NINA-SALES,175.00,,185498.20,PAYROLL_TAX,PAYG-PAY-20251024-EMP-NINA-SALES
099999123453,24/10/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20251024-EMP-GRACE-HIG,1204.00,,185673.20,PAYROLL_TAX,PAYG-PAY-20251024-EMP-GRACE-HIG
099999123453,24/10/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20251024-EMP-BEN-BUILDER,206.00,,186877.20,PAYROLL_TAX,PAYG-PAY-20251024-EMP-BEN-BUILDER
099999123453,24/10/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20251024-EMP-AMARA-ENGINEER,404.00,,187083.20,PAYROLL_TAX,PAYG-PAY-20251024-EMP-AMARA-ENGINEER
099999123453,22/10/2025,WITHDRAWAL-OSKO PAYMENT Cloud Software Vendors SOFT-202510,1595.00,,187487.20,PAYMENT,BTP-000014
099999123453,18/10/2025,DEPOSIT OSKO PAYMENT Project Client B INV-004,,84700.00,189082.20,DEP,BTR-000004
099999123453,17/10/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20251017-EMP-NINA-SALES,128.63,,104382.20,SUPER,SUPER-PAY-20251017-EMP-NINA-SALES
099999123453,17/10/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20251017-EMP-GRACE-HIG,438.46,,104510.83,SUPER,SUPER-PAY-20251017-EMP-GRACE-HIG
099999123453,17/10/2025,SUPER CLEARING HOUSE Ben Builder PAY-20251017-EMP-BEN-BUILDER,140.65,,104949.29,SUPER,SUPER-PAY-20251017-EMP-BEN-BUILDER
099999123453,17/10/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20251017-EMP-AMARA-ENGINEER,207.69,,105089.94,SUPER,SUPER-PAY-20251017-EMP-AMARA-ENGINEER
099999123453,17/10/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20251017-EMP-NINA-SALES,896.90,,105297.63,PAYROLL,PAYNET-PAY-20251017-EMP-NINA-SALES
099999123453,17/10/2025,PAYROLL NET WAGE Grace High Income QA PAY-20251017-EMP-GRACE-HIG,2449.85,,106194.53,PAYROLL,PAYNET-PAY-20251017-EMP-GRACE-HIG
099999123453,17/10/2025,PAYROLL NET WAGE Ben Builder PAY-20251017-EMP-BEN-BUILDER,966.10,,108644.38,PAYROLL,PAYNET-PAY-20251017-EMP-BEN-BUILDER
099999123453,17/10/2025,PAYROLL NET WAGE Amara Engineer PAY-20251017-EMP-AMARA-ENGINEER,1326.77,,109610.48,PAYROLL,PAYNET-PAY-20251017-EMP-AMARA-ENGINEER
099999123453,17/10/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20251017-EMP-NINA-SALES,175.00,,110937.25,PAYROLL_TAX,PAYG-PAY-20251017-EMP-NINA-SALES
099999123453,17/10/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20251017-EMP-GRACE-HIG,1204.00,,111112.25,PAYROLL_TAX,PAYG-PAY-20251017-EMP-GRACE-HIG
099999123453,17/10/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20251017-EMP-BEN-BUILDER,206.00,,112316.25,PAYROLL_TAX,PAYG-PAY-20251017-EMP-BEN-BUILDER
099999123453,17/10/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20251017-EMP-AMARA-ENGINEER,404.00,,112522.25,PAYROLL_TAX,PAYG-PAY-20251017-EMP-AMARA-ENGINEER
099999123453,16/10/2025,WITHDRAWAL-OSKO PAYMENT Harbour Property Trust RENT-202510,10120.00,,112926.25,PAYMENT,BTP-000013
099999123453,10/10/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20251010-EMP-NINA-SALES,128.63,,123046.25,SUPER,SUPER-PAY-20251010-EMP-NINA-SALES
099999123453,10/10/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20251010-EMP-GRACE-HIG,438.46,,123174.88,SUPER,SUPER-PAY-20251010-EMP-GRACE-HIG
099999123453,10/10/2025,SUPER CLEARING HOUSE Ben Builder PAY-20251010-EMP-BEN-BUILDER,140.65,,123613.34,SUPER,SUPER-PAY-20251010-EMP-BEN-BUILDER
099999123453,10/10/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20251010-EMP-AMARA-ENGINEER,207.69,,123753.99,SUPER,SUPER-PAY-20251010-EMP-AMARA-ENGINEER
099999123453,10/10/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20251010-EMP-NINA-SALES,896.90,,123961.68,PAYROLL,PAYNET-PAY-20251010-EMP-NINA-SALES
099999123453,10/10/2025,PAYROLL NET WAGE Grace High Income QA PAY-20251010-EMP-GRACE-HIG,2449.85,,124858.58,PAYROLL,PAYNET-PAY-20251010-EMP-GRACE-HIG
099999123453,10/10/2025,PAYROLL NET WAGE Ben Builder PAY-20251010-EMP-BEN-BUILDER,980.10,,127308.43,PAYROLL,PAYNET-PAY-20251010-EMP-BEN-BUILDER
099999123453,10/10/2025,PAYROLL NET WAGE Amara Engineer PAY-20251010-EMP-AMARA-ENGINEER,1326.77,,128288.53,PAYROLL,PAYNET-PAY-20251010-EMP-AMARA-ENGINEER
099999123453,10/10/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20251010-EMP-NINA-SALES,175.00,,129615.30,PAYROLL_TAX,PAYG-PAY-20251010-EMP-NINA-SALES
099999123453,10/10/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20251010-EMP-GRACE-HIG,1204.00,,129790.30,PAYROLL_TAX,PAYG-PAY-20251010-EMP-GRACE-HIG
099999123453,10/10/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20251010-EMP-BEN-BUILDER,211.00,,130994.30,PAYROLL_TAX,PAYG-PAY-20251010-EMP-BEN-BUILDER
099999123453,10/10/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20251010-EMP-AMARA-ENGINEER,404.00,,131205.30,PAYROLL_TAX,PAYG-PAY-20251010-EMP-AMARA-ENGINEER
099999123453,04/10/2025,WITHDRAWAL-OSKO PAYMENT Bank BANKFEE-202509,35.00,,131609.30,PAYMENT,BTP-000012
099999123453,03/10/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20251003-EMP-NINA-SALES,272.63,,131644.30,SUPER,SUPER-PAY-20251003-EMP-NINA-SALES
099999123453,03/10/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20251003-EMP-GRACE-HIG,438.46,,131916.93,SUPER,SUPER-PAY-20251003-EMP-GRACE-HIG
099999123453,03/10/2025,SUPER CLEARING HOUSE Ben Builder PAY-20251003-EMP-BEN-BUILDER,140.65,,132355.39,SUPER,SUPER-PAY-20251003-EMP-BEN-BUILDER
099999123453,03/10/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20251003-EMP-AMARA-ENGINEER,207.69,,132496.04,SUPER,SUPER-PAY-20251003-EMP-AMARA-ENGINEER
099999123453,03/10/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20251003-EMP-NINA-SALES,1666.90,,132703.73,PAYROLL,PAYNET-PAY-20251003-EMP-NINA-SALES
099999123453,03/10/2025,PAYROLL NET WAGE Grace High Income QA PAY-20251003-EMP-GRACE-HIG,2449.85,,134370.63,PAYROLL,PAYNET-PAY-20251003-EMP-GRACE-HIG
099999123453,03/10/2025,PAYROLL NET WAGE Ben Builder PAY-20251003-EMP-BEN-BUILDER,966.10,,136820.48,PAYROLL,PAYNET-PAY-20251003-EMP-BEN-BUILDER
099999123453,03/10/2025,PAYROLL NET WAGE Amara Engineer PAY-20251003-EMP-AMARA-ENGINEER,1326.77,,137786.58,PAYROLL,PAYNET-PAY-20251003-EMP-AMARA-ENGINEER
099999123453,03/10/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20251003-EMP-NINA-SALES,605.00,,139113.35,PAYROLL_TAX,PAYG-PAY-20251003-EMP-NINA-SALES
099999123453,03/10/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20251003-EMP-GRACE-HIG,1204.00,,139718.35,PAYROLL_TAX,PAYG-PAY-20251003-EMP-GRACE-HIG
099999123453,03/10/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20251003-EMP-BEN-BUILDER,206.00,,140922.35,PAYROLL_TAX,PAYG-PAY-20251003-EMP-BEN-BUILDER
099999123453,03/10/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20251003-EMP-AMARA-ENGINEER,404.00,,141128.35,PAYROLL_TAX,PAYG-PAY-20251003-EMP-AMARA-ENGINEER
099999123453,26/09/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20250926-EMP-NINA-SALES,128.63,,141532.35,SUPER,SUPER-PAY-20250926-EMP-NINA-SALES
099999123453,26/09/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20250926-EMP-GRACE-HIG,438.46,,141660.98,SUPER,SUPER-PAY-20250926-EMP-GRACE-HIG
099999123453,26/09/2025,SUPER CLEARING HOUSE Ben Builder PAY-20250926-EMP-BEN-BUILDER,140.65,,142099.44,SUPER,SUPER-PAY-20250926-EMP-BEN-BUILDER
099999123453,26/09/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20250926-EMP-AMARA-ENGINEER,207.69,,142240.09,SUPER,SUPER-PAY-20250926-EMP-AMARA-ENGINEER
099999123453,26/09/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20250926-EMP-NINA-SALES,896.90,,142447.78,PAYROLL,PAYNET-PAY-20250926-EMP-NINA-SALES
099999123453,26/09/2025,PAYROLL NET WAGE Grace High Income QA PAY-20250926-EMP-GRACE-HIG,2449.85,,143344.68,PAYROLL,PAYNET-PAY-20250926-EMP-GRACE-HIG
099999123453,26/09/2025,PAYROLL NET WAGE Ben Builder PAY-20250926-EMP-BEN-BUILDER,966.10,,145794.53,PAYROLL,PAYNET-PAY-20250926-EMP-BEN-BUILDER
099999123453,26/09/2025,PAYROLL NET WAGE Amara Engineer PAY-20250926-EMP-AMARA-ENGINEER,1326.77,,146760.63,PAYROLL,PAYNET-PAY-20250926-EMP-AMARA-ENGINEER
099999123453,26/09/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20250926-EMP-NINA-SALES,175.00,,148087.40,PAYROLL_TAX,PAYG-PAY-20250926-EMP-NINA-SALES
099999123453,26/09/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20250926-EMP-GRACE-HIG,1204.00,,148262.40,PAYROLL_TAX,PAYG-PAY-20250926-EMP-GRACE-HIG
099999123453,26/09/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20250926-EMP-BEN-BUILDER,206.00,,149466.40,PAYROLL_TAX,PAYG-PAY-20250926-EMP-BEN-BUILDER
099999123453,26/09/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20250926-EMP-AMARA-ENGINEER,404.00,,149672.40,PAYROLL_TAX,PAYG-PAY-20250926-EMP-AMARA-ENGINEER
099999123453,25/09/2025,WITHDRAWAL-OSKO PAYMENT Liam Surveying Contractors Pty Ltd CONTRACT-202509,3520.00,,150076.40,PAYMENT,BTP-000011
099999123453,22/09/2025,WITHDRAWAL-OSKO PAYMENT Cloud Software Vendors SOFT-202509,1595.00,,153596.40,PAYMENT,BTP-000010
099999123453,19/09/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20250919-EMP-NINA-SALES,128.63,,155191.40,SUPER,SUPER-PAY-20250919-EMP-NINA-SALES
099999123453,19/09/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20250919-EMP-GRACE-HIG,438.46,,155320.03,SUPER,SUPER-PAY-20250919-EMP-GRACE-HIG
099999123453,19/09/2025,SUPER CLEARING HOUSE Ben Builder PAY-20250919-EMP-BEN-BUILDER,140.65,,155758.49,SUPER,SUPER-PAY-20250919-EMP-BEN-BUILDER
099999123453,19/09/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20250919-EMP-AMARA-ENGINEER,207.69,,155899.14,SUPER,SUPER-PAY-20250919-EMP-AMARA-ENGINEER
099999123453,19/09/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20250919-EMP-NINA-SALES,896.90,,156106.83,PAYROLL,PAYNET-PAY-20250919-EMP-NINA-SALES
099999123453,19/09/2025,PAYROLL NET WAGE Grace High Income QA PAY-20250919-EMP-GRACE-HIG,2449.85,,157003.73,PAYROLL,PAYNET-PAY-20250919-EMP-GRACE-HIG
099999123453,19/09/2025,PAYROLL NET WAGE Ben Builder PAY-20250919-EMP-BEN-BUILDER,966.10,,159453.58,PAYROLL,PAYNET-PAY-20250919-EMP-BEN-BUILDER
099999123453,19/09/2025,PAYROLL NET WAGE Amara Engineer PAY-20250919-EMP-AMARA-ENGINEER,1326.77,,160419.68,PAYROLL,PAYNET-PAY-20250919-EMP-AMARA-ENGINEER
099999123453,19/09/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20250919-EMP-NINA-SALES,175.00,,161746.45,PAYROLL_TAX,PAYG-PAY-20250919-EMP-NINA-SALES
099999123453,19/09/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20250919-EMP-GRACE-HIG,1204.00,,161921.45,PAYROLL_TAX,PAYG-PAY-20250919-EMP-GRACE-HIG
099999123453,19/09/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20250919-EMP-BEN-BUILDER,206.00,,163125.45,PAYROLL_TAX,PAYG-PAY-20250919-EMP-BEN-BUILDER
099999123453,19/09/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20250919-EMP-AMARA-ENGINEER,404.00,,163331.45,PAYROLL_TAX,PAYG-PAY-20250919-EMP-AMARA-ENGINEER
099999123453,18/09/2025,DEPOSIT OSKO PAYMENT Project Client A INV-003,,84425.00,163735.45,DEP,BTR-000003
099999123453,16/09/2025,WITHDRAWAL-OSKO PAYMENT Harbour Property Trust RENT-202509,10120.00,,79310.45,PAYMENT,BTP-000009
099999123453,12/09/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20250912-EMP-NINA-SALES,128.63,,89430.45,SUPER,SUPER-PAY-20250912-EMP-NINA-SALES
099999123453,12/09/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20250912-EMP-GRACE-HIG,438.46,,89559.08,SUPER,SUPER-PAY-20250912-EMP-GRACE-HIG
099999123453,12/09/2025,SUPER CLEARING HOUSE Ben Builder PAY-20250912-EMP-BEN-BUILDER,140.65,,89997.54,SUPER,SUPER-PAY-20250912-EMP-BEN-BUILDER
099999123453,12/09/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20250912-EMP-AMARA-ENGINEER,207.69,,90138.19,SUPER,SUPER-PAY-20250912-EMP-AMARA-ENGINEER
099999123453,12/09/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20250912-EMP-NINA-SALES,896.90,,90345.88,PAYROLL,PAYNET-PAY-20250912-EMP-NINA-SALES
099999123453,12/09/2025,PAYROLL NET WAGE Grace High Income QA PAY-20250912-EMP-GRACE-HIG,2449.85,,91242.78,PAYROLL,PAYNET-PAY-20250912-EMP-GRACE-HIG
099999123453,12/09/2025,PAYROLL NET WAGE Ben Builder PAY-20250912-EMP-BEN-BUILDER,966.10,,93692.63,PAYROLL,PAYNET-PAY-20250912-EMP-BEN-BUILDER
099999123453,12/09/2025,PAYROLL NET WAGE Amara Engineer PAY-20250912-EMP-AMARA-ENGINEER,1326.77,,94658.73,PAYROLL,PAYNET-PAY-20250912-EMP-AMARA-ENGINEER
099999123453,12/09/2025,PAYG WITHHOLDING REMITTANCE ATO Nina Sales Representative PAY-20250912-EMP-NINA-SALES,175.00,,95985.50,PAYROLL_TAX,PAYG-PAY-20250912-EMP-NINA-SALES
099999123453,12/09/2025,PAYG WITHHOLDING REMITTANCE ATO Grace High Income QA PAY-20250912-EMP-GRACE-HIG,1204.00,,96160.50,PAYROLL_TAX,PAYG-PAY-20250912-EMP-GRACE-HIG
099999123453,12/09/2025,PAYG WITHHOLDING REMITTANCE ATO Ben Builder PAY-20250912-EMP-BEN-BUILDER,206.00,,97364.50,PAYROLL_TAX,PAYG-PAY-20250912-EMP-BEN-BUILDER
099999123453,12/09/2025,PAYG WITHHOLDING REMITTANCE ATO Amara Engineer PAY-20250912-EMP-AMARA-ENGINEER,404.00,,97570.50,PAYROLL_TAX,PAYG-PAY-20250912-EMP-AMARA-ENGINEER
099999123453,05/09/2025,SUPER CLEARING HOUSE Nina Sales Representative PAY-20250905-EMP-NINA-SALES,272.63,,97974.50,SUPER,SUPER-PAY-20250905-EMP-NINA-SALES
099999123453,05/09/2025,SUPER CLEARING HOUSE Grace High Income QA PAY-20250905-EMP-GRACE-HIG,438.46,,98247.13,SUPER,SUPER-PAY-20250905-EMP-GRACE-HIG
099999123453,05/09/2025,SUPER CLEARING HOUSE Ben Builder PAY-20250905-EMP-BEN-BUILDER,140.65,,98685.59,SUPER,SUPER-PAY-20250905-EMP-BEN-BUILDER
099999123453,05/09/2025,SUPER CLEARING HOUSE Amara Engineer PAY-20250905-EMP-AMARA-ENGINEER,207.69,,98826.24,SUPER,SUPER-PAY-20250905-EMP-AMARA-ENGINEER
099999123453,05/09/2025,PAYROLL NET WAGE Nina Sales Representative PAY-20250905-EMP-NINA-SALES,1666.90,,99033.93,PAYROLL,PAYNET-PAY-20250905-EMP-NINA-SALES
